PART NUMBER,GROUP,CUST PRICE,RET PRICE,CATEGORY
DF4089S,PRICEGROUP7,58.8629,107.0234,3021
DF4090S,PRICEGROUP1,58.7269,106.7762,3050
DF4090S,PRICEGROUP2,58.7269,106.7762,3040
DF4090S,PRICEGROUP3,58.7269,106.7762,3030
DF4090S,PRICEGROUP4,58.7269,106.7762,3020
DF4090S,PRICEGROUP5,58.7269,106.7762,3010
DF4090S,PRICEGROUP6,58.7269,106.7762,3031
DF4090S,PRICEGROUP7,58.7269,106.7762,3021
DF4091S,PRICEGROUP1,76.6121,139.2948,3050
DF4091S,PRICEGROUP2,76.6121,139.2948,3040
DF4091S,PRICEGROUP3,76.6121,139.2948,3030
DF4091S,PRICEGROUP4,76.6121,139.2948,3020
DF4091S,PRICEGROUP5,76.6121,139.2948,3010
DF4091S,PRICEGROUP6,76.6121,139.2948,3031
DF4091S,PRICEGROUP7,76.6121,139.2948,3021
DF4093S,PRICEGROUP1,44.0172,80.0312,3050
DF4093S,PRICEGROUP2,44.0172,80.0312,3040
DF4093S,PRICEGROUP3,44.0172,80.0312,3030
DF4093S,PRICEGROUP4,44.0172,80.0312,3020
DF4093S,PRICEGROUP5,44.0172,80.0312,3010
DF4093S,PRICEGROUP6,44.0172,80.0312,3031
DF4093S,PRICEGROUP7,44.0172,80.0312,3021
DF4094S,PRICEGROUP1,112.5906,204.7101,3050
DF4094S,PRICEGROUP2,112.5906,204.7101,3040
DF4094S,PRICEGROUP3,112.5906,204.7101,3030
DF4094S,PRICEGROUP4,112.5906,204.7101,3020
DF4094S,PRICEGROUP5,112.5906,204.7101,3010
DF4094S,PRICEGROUP6,112.5906,204.7101,3031
DF4094S,PRICEGROUP7,112.5906,204.7101,3021
DF4095S,PRICEGROUP1,88.9175,161.6681,3050
DF4095S,PRICEGROUP2,88.9175,161.6681,3040
DF4095S,PRICEGROUP3,88.9175,161.6681,3030
DF4095S,PRICEGROUP4,88.9175,161.6681,3020
DF4095S,PRICEGROUP5,88.9175,161.6681,3010
DF4095S,PRICEGROUP6,88.9175,161.6681,3031
DF4095S,PRICEGROUP7,88.9175,161.6681,3021
DF4100S,PRICEGROUP1,47.6176,86.5775,3050
DF4100S,PRICEGROUP2,47.6176,86.5775,3040
DF4100S,PRICEGROUP3,47.6176,86.5775,3030
DF4100S,PRICEGROUP4,47.6176,86.5775,3020
DF4100S,PRICEGROUP5,47.6176,86.5775,3010
DF4100S,PRICEGROUP6,47.6176,86.5775,3031
DF4100S,PRICEGROUP7,47.6176,86.5775,3021
DF4101S,PRICEGROUP1,64.9899,118.1635,3050
DF4101S,PRICEGROUP2,64.9899,118.1635,3040
DF4101S,PRICEGROUP3,64.9899,118.1635,3030
DF4101S,PRICEGROUP4,64.9899,118.1635,3020
DF4101S,PRICEGROUP5,64.9899,118.1635,3010
DF4101S,PRICEGROUP6,64.9899,118.1635,3031
DF4101S,PRICEGROUP7,64.9899,118.1635,3021
DF4102S,PRICEGROUP1,57.3191,104.2166,3050
DF4102S,PRICEGROUP2,57.3191,104.2166,3040
DF4102S,PRICEGROUP3,57.3191,104.2166,3030
DF4102S,PRICEGROUP4,57.3191,104.2166,3020
DF4102S,PRICEGROUP5,57.3191,104.2166,3010
DF4102S,PRICEGROUP6,57.3191,104.2166,3031
DF4102S,PRICEGROUP7,57.3191,104.2166,3021
DF4103S,PRICEGROUP1,81.8833,148.8787,3050
DF4103S,PRICEGROUP2,81.8833,148.8787,3040
DF4103S,PRICEGROUP3,81.8833,148.8787,3030
DF4103S,PRICEGROUP4,81.8833,148.8787,3020
DF4103S,PRICEGROUP5,81.8833,148.8787,3010
DF4103S,PRICEGROUP6,81.8833,148.8787,3031
DF4103S,PRICEGROUP7,81.8833,148.8787,3021
DF4104S,PRICEGROUP1,35.9944,65.4444,3050
DF4104S,PRICEGROUP2,35.9944,65.4444,3040
DF4104S,PRICEGROUP3,35.9944,65.4444,3030
DF4104S,PRICEGROUP4,35.9944,65.4444,3020
DF4104S,PRICEGROUP5,35.9944,65.4444,3010
DF4104S,PRICEGROUP6,35.9944,65.4444,3031
DF4104S,PRICEGROUP7,35.9944,65.4444,3021
DF4105,PRICEGROUP1,278.7328,506.7869,3050
DF4105,PRICEGROUP2,278.7328,506.7869,3040
DF4105,PRICEGROUP3,278.7328,506.7869,3030
DF4105,PRICEGROUP4,278.7328,506.7869,3020
DF4105,PRICEGROUP5,278.7328,506.7869,3010
DF4105,PRICEGROUP6,278.7328,506.7869,3031
DF4105,PRICEGROUP7,278.7328,506.7869,3021
DF4105S,PRICEGROUP1,93.1536,169.3701,3050
DF4105S,PRICEGROUP2,93.1536,169.3701,3040
DF4105S,PRICEGROUP3,93.1536,169.3701,3030
DF4105S,PRICEGROUP4,93.1536,169.3701,3020
DF4105S,PRICEGROUP5,93.1536,169.3701,3010
DF4105S,PRICEGROUP6,93.1536,169.3701,3031
DF4105S,PRICEGROUP7,93.1536,169.3701,3021
DF4106,PRICEGROUP1,132.5635,241.0245,3050
DF4106,PRICEGROUP2,132.5635,241.0245,3040
DF4106,PRICEGROUP3,132.5635,241.0245,3030
DF4106,PRICEGROUP4,132.5635,241.0245,3020
DF4106,PRICEGROUP5,132.5635,241.0245,3010
DF4106,PRICEGROUP6,132.5635,241.0245,3031
DF4106,PRICEGROUP7,132.5635,241.0245,3021
DF4106S,PRICEGROUP1,97.2329,176.7871,3050
DF4106S,PRICEGROUP2,97.2329,176.7871,3040
DF4106S,PRICEGROUP3,97.2329,176.7871,3030
DF4106S,PRICEGROUP4,97.2329,176.7871,3020
DF4106S,PRICEGROUP5,97.2329,176.7871,3010
DF4106S,PRICEGROUP6,97.2329,176.7871,3031
DF4106S,PRICEGROUP7,97.2329,176.7871,3021
DF4108S,PRICEGROUP1,29.4754,53.5917,3050
DF4108S,PRICEGROUP2,29.4754,53.5917,3040
DF4108S,PRICEGROUP3,29.4754,53.5917,3030
DF4108S,PRICEGROUP4,29.4754,53.5917,3020
DF4108S,PRICEGROUP5,29.4754,53.5917,3010
DF4108S,PRICEGROUP6,29.4754,53.5917,3031
DF4108S,PRICEGROUP7,29.4754,53.5917,3021
DF4109S,PRICEGROUP1,48.3525,87.9136,3050
DF4109S,PRICEGROUP2,48.3525,87.9136,3040
DF4109S,PRICEGROUP3,48.3525,87.9136,3030
DF4109S,PRICEGROUP4,48.3525,87.9136,3020
DF4109S,PRICEGROUP5,48.3525,87.9136,3010
DF4109S,PRICEGROUP6,48.3525,87.9136,3031
DF4109S,PRICEGROUP7,48.3525,87.9136,3021
DF4110S,PRICEGROUP1,53.3037,96.9159,3050
DF4110S,PRICEGROUP2,53.3037,96.9159,3040
DF4110S,PRICEGROUP3,53.3037,96.9159,3030
DF4110S,PRICEGROUP4,53.3037,96.9159,3020
DF4110S,PRICEGROUP5,53.3037,96.9159,3010
DF4110S,PRICEGROUP6,53.3037,96.9159,3031
DF4110S,PRICEGROUP7,53.3037,96.9159,3021
DF4112S,PRICEGROUP1,29.8674,54.3043,3050
DF4112S,PRICEGROUP2,29.8674,54.3043,3040
DF4112S,PRICEGROUP3,29.8674,54.3043,3030
DF4112S,PRICEGROUP4,29.8674,54.3043,3020
DF4112S,PRICEGROUP5,29.8674,54.3043,3010
DF4112S,PRICEGROUP6,29.8674,54.3043,3031
DF4112S,PRICEGROUP7,29.8674,54.3043,3021
DF4113S,PRICEGROUP1,31.8671,57.9401,3050
DF4113S,PRICEGROUP2,31.8671,57.9401,3040
DF4113S,PRICEGROUP3,31.8671,57.9401,3030
DF4113S,PRICEGROUP4,31.8671,57.9401,3020
DF4113S,PRICEGROUP5,31.8671,57.9401,3010
DF4113S,PRICEGROUP6,31.8671,57.9401,3031
DF4113S,PRICEGROUP7,31.8671,57.9401,3021
DF4114S,PRICEGROUP1,83.947,152.6309,3050
DF4114S,PRICEGROUP2,83.947,152.6309,3040
DF4114S,PRICEGROUP3,83.947,152.6309,3030
DF4114S,PRICEGROUP4,83.947,152.6309,3020
DF4114S,PRICEGROUP5,83.947,152.6309,3010
DF4114S,PRICEGROUP6,83.947,152.6309,3031
DF4114S,PRICEGROUP7,83.947,152.6309,3021
DF4115S,PRICEGROUP1,34.2804,62.328,3050
DF4115S,PRICEGROUP2,34.2804,62.328,3040
DF4115S,PRICEGROUP3,34.2804,62.328,3030
DF4115S,PRICEGROUP4,34.2804,62.328,3020
DF4115S,PRICEGROUP5,34.2804,62.328,3010
DF4115S,PRICEGROUP6,34.2804,62.328,3031
DF4115S,PRICEGROUP7,34.2804,62.328,3021
DF4116S,PRICEGROUP1,51.2801,93.2365,3050
DF4116S,PRICEGROUP2,51.2801,93.2365,3040
DF4116S,PRICEGROUP3,51.2801,93.2365,3030
DF4116S,PRICEGROUP4,51.2801,93.2365,3020
DF4116S,PRICEGROUP5,51.2801,93.2365,3010
DF4116S,PRICEGROUP6,51.2801,93.2365,3031
DF4116S,PRICEGROUP7,51.2801,93.2365,3021
DF4117S,PRICEGROUP1,49.4963,89.9933,3050
DF4117S,PRICEGROUP2,49.4963,89.9933,3040
DF4117S,PRICEGROUP3,49.4963,89.9933,3030
DF4117S,PRICEGROUP4,49.4963,89.9933,3020
DF4117S,PRICEGROUP5,49.4963,89.9933,3010
DF4117S,PRICEGROUP6,49.4963,89.9933,3031
DF4117S,PRICEGROUP7,49.4963,89.9933,3021
DF4118S,PRICEGROUP1,47.5047,86.3721,3050
DF4118S,PRICEGROUP2,47.5047,86.3721,3040
DF4118S,PRICEGROUP3,47.5047,86.3721,3030
DF4118S,PRICEGROUP4,47.5047,86.3721,3020
DF4118S,PRICEGROUP5,47.5047,86.3721,3010
DF4118S,PRICEGROUP6,47.5047,86.3721,3031
DF4118S,PRICEGROUP7,47.5047,86.3721,3021
DF4119S,PRICEGROUP1,40.2838,73.2432,3050
DF4119S,PRICEGROUP2,40.2838,73.2432,3040
DF4119S,PRICEGROUP3,40.2838,73.2432,3030
DF4119S,PRICEGROUP4,40.2838,73.2432,3020
DF4119S,PRICEGROUP5,40.2838,73.2432,3010
DF4119S,PRICEGROUP6,40.2838,73.2432,3031
DF4119S,PRICEGROUP7,40.2838,73.2432,3021
DF4120S,PRICEGROUP1,56.9112,103.4749,3050
DF4120S,PRICEGROUP2,56.9112,103.4749,3040
DF4120S,PRICEGROUP3,56.9112,103.4749,3030
DF4120S,PRICEGROUP4,56.9112,103.4749,3020
DF4120S,PRICEGROUP5,56.9112,103.4749,3010
DF4120S,PRICEGROUP6,56.9112,103.4749,3031
DF4120S,PRICEGROUP7,56.9112,103.4749,3021
DF4121S,PRICEGROUP1,41.1216,74.7666,3050
DF4121S,PRICEGROUP2,41.1216,74.7666,3040
DF4121S,PRICEGROUP3,41.1216,74.7666,3030
DF4121S,PRICEGROUP4,41.1216,74.7666,3020
DF4121S,PRICEGROUP5,41.1216,74.7666,3010
DF4121S,PRICEGROUP6,41.1216,74.7666,3031
DF4121S,PRICEGROUP7,41.1216,74.7666,3021
DF4122S,PRICEGROUP1,30.5233,55.4969,3050
DF4122S,PRICEGROUP2,30.5233,55.4969,3040
DF4122S,PRICEGROUP3,30.5233,55.4969,3030
DF4122S,PRICEGROUP4,30.5233,55.4969,3020
DF4122S,PRICEGROUP5,30.5233,55.4969,3010
DF4122S,PRICEGROUP6,30.5233,55.4969,3031
DF4122S,PRICEGROUP7,30.5233,55.4969,3021
DF4123S,PRICEGROUP1,57.3191,104.2166,3050
DF4123S,PRICEGROUP2,57.3191,104.2166,3040
DF4123S,PRICEGROUP3,57.3191,104.2166,3030
DF4123S,PRICEGROUP4,57.3191,104.2166,3020
DF4123S,PRICEGROUP5,57.3191,104.2166,3010
DF4123S,PRICEGROUP6,57.3191,104.2166,3031
DF4123S,PRICEGROUP7,57.3191,104.2166,3021
DF4125S,PRICEGROUP1,126.1004,229.2735,3050
DF4125S,PRICEGROUP2,126.1004,229.2735,3040
DF4125S,PRICEGROUP3,126.1004,229.2735,3030
DF4125S,PRICEGROUP4,126.1004,229.2735,3020
DF4125S,PRICEGROUP5,126.1004,229.2735,3010
DF4125S,PRICEGROUP6,126.1004,229.2735,3031
DF4125S,PRICEGROUP7,126.1004,229.2735,3021
DF4126S,PRICEGROUP1,82.8352,150.6094,3050
DF4126S,PRICEGROUP2,82.8352,150.6094,3040
DF4126S,PRICEGROUP3,82.8352,150.6094,3030
DF4126S,PRICEGROUP4,82.8352,150.6094,3020
DF4126S,PRICEGROUP5,82.8352,150.6094,3010
DF4126S,PRICEGROUP6,82.8352,150.6094,3031
DF4126S,PRICEGROUP7,82.8352,150.6094,3021
DF4130S,PRICEGROUP1,76.1642,138.4804,3050
DF4130S,PRICEGROUP2,76.1642,138.4804,3040
DF4130S,PRICEGROUP3,76.1642,138.4804,3030
DF4130S,PRICEGROUP4,76.1642,138.4804,3020
DF4130S,PRICEGROUP5,76.1642,138.4804,3010
DF4130S,PRICEGROUP6,76.1642,138.4804,3031
DF4130S,PRICEGROUP7,76.1642,138.4804,3021
DF4132S,PRICEGROUP1,34.6426,62.9866,3050
DF4132S,PRICEGROUP2,34.6426,62.9866,3040
DF4132S,PRICEGROUP3,34.6426,62.9866,3030
DF4132S,PRICEGROUP4,34.6426,62.9866,3020
DF4132S,PRICEGROUP5,34.6426,62.9866,3010
DF4132S,PRICEGROUP6,34.6426,62.9866,3031
DF4132S,PRICEGROUP7,34.6426,62.9866,3021
DF4133S,PRICEGROUP1,53.0878,96.5232,3050
DF4133S,PRICEGROUP2,53.0878,96.5232,3040
DF4133S,PRICEGROUP3,53.0878,96.5232,3030
DF4133S,PRICEGROUP4,53.0878,96.5232,3020
DF4133S,PRICEGROUP5,53.0878,96.5232,3010
DF4133S,PRICEGROUP6,53.0878,96.5232,3031
DF4133S,PRICEGROUP7,53.0878,96.5232,3021
DF4134S,PRICEGROUP1,61.2385,111.3427,3050
DF4134S,PRICEGROUP2,61.2385,111.3427,3040
DF4134S,PRICEGROUP3,61.2385,111.3427,3030
DF4134S,PRICEGROUP4,61.2385,111.3427,3020
DF4134S,PRICEGROUP5,61.2385,111.3427,3010
DF4134S,PRICEGROUP6,61.2385,111.3427,3031
DF4134S,PRICEGROUP7,61.2385,111.3427,3021
DF4135S,PRICEGROUP1,57.935,105.3364,3050
DF4135S,PRICEGROUP2,57.935,105.3364,3040
DF4135S,PRICEGROUP3,57.935,105.3364,3030
DF4135S,PRICEGROUP4,57.935,105.3364,3020
DF4135S,PRICEGROUP5,57.935,105.3364,3010
DF4135S,PRICEGROUP6,57.935,105.3364,3031
DF4135S,PRICEGROUP7,57.935,105.3364,3021
DF4139S,PRICEGROUP1,54.3756,98.8647,3050
DF4139S,PRICEGROUP2,54.3756,98.8647,3040
DF4139S,PRICEGROUP3,54.3756,98.8647,3030
DF4139S,PRICEGROUP4,54.3756,98.8647,3020
DF4139S,PRICEGROUP5,54.3756,98.8647,3010
DF4139S,PRICEGROUP6,54.3756,98.8647,3031
DF4139S,PRICEGROUP7,54.3756,98.8647,3021
DF4141S,PRICEGROUP1,93.2495,169.5446,3050
DF4141S,PRICEGROUP2,93.2495,169.5446,3040
DF4141S,PRICEGROUP3,93.2495,169.5446,3030
DF4141S,PRICEGROUP4,93.2495,169.5446,3020
DF4141S,PRICEGROUP5,93.2495,169.5446,3010
DF4141S,PRICEGROUP6,93.2495,169.5446,3031
DF4141S,PRICEGROUP7,93.2495,169.5446,3021
DF4142S,PRICEGROUP1,52.4399,95.3452,3050
DF4142S,PRICEGROUP2,52.4399,95.3452,3040
DF4142S,PRICEGROUP3,52.4399,95.3452,3030
DF4142S,PRICEGROUP4,52.4399,95.3452,3020
DF4142S,PRICEGROUP5,52.4399,95.3452,3010
DF4142S,PRICEGROUP6,52.4399,95.3452,3031
DF4142S,PRICEGROUP7,52.4399,95.3452,3021
DF4143S,PRICEGROUP1,78.0759,141.9562,3050
DF4143S,PRICEGROUP2,78.0759,141.9562,3040
DF4143S,PRICEGROUP3,78.0759,141.9562,3030
DF4143S,PRICEGROUP4,78.0759,141.9562,3020
DF4143S,PRICEGROUP5,78.0759,141.9562,3010
DF4143S,PRICEGROUP6,78.0759,141.9562,3031
DF4143S,PRICEGROUP7,78.0759,141.9562,3021
DF4147S,PRICEGROUP1,51.454,93.5528,3050
DF4147S,PRICEGROUP2,51.454,93.5528,3040
DF4147S,PRICEGROUP3,51.454,93.5528,3030
DF4147S,PRICEGROUP4,51.454,93.5528,3020
DF4147S,PRICEGROUP5,51.454,93.5528,3010
DF4147S,PRICEGROUP6,51.454,93.5528,3031
DF4147S,PRICEGROUP7,51.454,93.5528,3021
DF4148S,PRICEGROUP1,132.1395,240.2537,3050
DF4148S,PRICEGROUP2,132.1395,240.2537,3040
DF4148S,PRICEGROUP3,132.1395,240.2537,3030
DF4148S,PRICEGROUP4,132.1395,240.2537,3020
DF4148S,PRICEGROUP5,132.1395,240.2537,3010
DF4148S,PRICEGROUP6,132.1395,240.2537,3031
DF4148S,PRICEGROUP7,132.1395,240.2537,3021
DF4149S,PRICEGROUP1,135.6067,246.5577,3050
DF4149S,PRICEGROUP2,135.6067,246.5577,3040
DF4149S,PRICEGROUP3,135.6067,246.5577,3030
DF4149S,PRICEGROUP4,135.6067,246.5577,3020
DF4149S,PRICEGROUP5,135.6067,246.5577,3010
DF4149S,PRICEGROUP6,135.6067,246.5577,3031
DF4149S,PRICEGROUP7,135.6067,246.5577,3021
DF4150S,PRICEGROUP1,60.4706,109.9466,3050
DF4150S,PRICEGROUP2,60.4706,109.9466,3040
DF4150S,PRICEGROUP3,60.4706,109.9466,3030
DF4150S,PRICEGROUP4,60.4706,109.9466,3020
DF4150S,PRICEGROUP5,60.4706,109.9466,3010
DF4150S,PRICEGROUP6,60.4706,109.9466,3031
DF4150S,PRICEGROUP7,60.4706,109.9466,3021
DF4151S,PRICEGROUP1,54.8395,99.7082,3050
DF4151S,PRICEGROUP2,54.8395,99.7082,3040
DF4151S,PRICEGROUP3,54.8395,99.7082,3030
DF4151S,PRICEGROUP4,54.8395,99.7082,3020
DF4151S,PRICEGROUP5,54.8395,99.7082,3010
DF4151S,PRICEGROUP6,54.8395,99.7082,3031
DF4151S,PRICEGROUP7,54.8395,99.7082,3021
DF4152S,PRICEGROUP1,24.9112,45.293,3050
DF4152S,PRICEGROUP2,24.9112,45.293,3040
DF4152S,PRICEGROUP3,24.9112,45.293,3030
DF4152S,PRICEGROUP4,24.9112,45.293,3020
DF4152S,PRICEGROUP5,24.9112,45.293,3010
DF4152S,PRICEGROUP6,24.9112,45.293,3031
DF4152S,PRICEGROUP7,24.9112,45.293,3021
DF4154S,PRICEGROUP1,48.8884,88.888,3050
DF4154S,PRICEGROUP2,48.8884,88.888,3040
DF4154S,PRICEGROUP3,48.8884,88.888,3030
DF4154S,PRICEGROUP4,48.8884,88.888,3020
DF4154S,PRICEGROUP5,48.8884,88.888,3010
DF4154S,PRICEGROUP6,48.8884,88.888,3031
DF4154S,PRICEGROUP7,48.8884,88.888,3021
DF4155S,PRICEGROUP1,39.2489,71.3617,3050
DF4155S,PRICEGROUP2,39.2489,71.3617,3040
DF4155S,PRICEGROUP3,39.2489,71.3617,3030
DF4155S,PRICEGROUP4,39.2489,71.3617,3020
DF4155S,PRICEGROUP5,39.2489,71.3617,3010
DF4155S,PRICEGROUP6,39.2489,71.3617,3031
DF4155S,PRICEGROUP7,39.2489,71.3617,3021
DF4156S,PRICEGROUP1,51.0401,92.8002,3050
DF4156S,PRICEGROUP2,51.0401,92.8002,3040
DF4156S,PRICEGROUP3,51.0401,92.8002,3030
DF4156S,PRICEGROUP4,51.0401,92.8002,3020
DF4156S,PRICEGROUP5,51.0401,92.8002,3010
DF4156S,PRICEGROUP6,51.0401,92.8002,3031
DF4156S,PRICEGROUP7,51.0401,92.8002,3021
DF4158S,PRICEGROUP1,38.469,69.9437,3050
DF4158S,PRICEGROUP2,38.469,69.9437,3040
DF4158S,PRICEGROUP3,38.469,69.9437,3030
DF4158S,PRICEGROUP4,38.469,69.9437,3020
DF4158S,PRICEGROUP5,38.469,69.9437,3010
DF4158S,PRICEGROUP6,38.469,69.9437,3031
DF4158S,PRICEGROUP7,38.469,69.9437,3021
DF4159S,PRICEGROUP1,38.709,70.38,3050
DF4159S,PRICEGROUP2,38.709,70.38,3040
DF4159S,PRICEGROUP3,38.709,70.38,3030
DF4159S,PRICEGROUP4,38.709,70.38,3020
DF4159S,PRICEGROUP5,38.709,70.38,3010
DF4159S,PRICEGROUP6,38.709,70.38,3031
DF4159S,PRICEGROUP7,38.709,70.38,3021
DF4160S,PRICEGROUP1,58.3829,106.1508,3050
DF4160S,PRICEGROUP2,58.3829,106.1508,3040
DF4160S,PRICEGROUP3,58.3829,106.1508,3030
DF4160S,PRICEGROUP4,58.3829,106.1508,3020
DF4160S,PRICEGROUP5,58.3829,106.1508,3010
DF4160S,PRICEGROUP6,58.3829,106.1508,3031
DF4160S,PRICEGROUP7,58.3829,106.1508,3021
DF4161S,PRICEGROUP1,38.709,70.38,3050
DF4161S,PRICEGROUP2,38.709,70.38,3040
DF4161S,PRICEGROUP3,38.709,70.38,3030
DF4161S,PRICEGROUP4,38.709,70.38,3020
DF4161S,PRICEGROUP5,38.709,70.38,3010
DF4161S,PRICEGROUP6,38.709,70.38,3031
DF4161S,PRICEGROUP7,38.709,70.38,3021
DF4163S,PRICEGROUP1,34.1947,62.1722,3050
DF4163S,PRICEGROUP2,34.1947,62.1722,3040
DF4163S,PRICEGROUP3,34.1947,62.1722,3030
DF4163S,PRICEGROUP4,34.1947,62.1722,3020
DF4163S,PRICEGROUP5,34.1947,62.1722,3010
DF4163S,PRICEGROUP6,34.1947,62.1722,3031
DF4163S,PRICEGROUP7,34.1947,62.1722,3021
DF4165S,PRICEGROUP1,34.7946,63.2629,3050
DF4165S,PRICEGROUP2,34.7946,63.2629,3040
DF4165S,PRICEGROUP3,34.7946,63.2629,3030
DF4165S,PRICEGROUP4,34.7946,63.2629,3020
DF4165S,PRICEGROUP5,34.7946,63.2629,3010
DF4165S,PRICEGROUP6,34.7946,63.2629,3031
DF4165S,PRICEGROUP7,34.7946,63.2629,3021
DF4166S,PRICEGROUP1,71.7329,130.4234,3050
DF4166S,PRICEGROUP2,71.7329,130.4234,3040
DF4166S,PRICEGROUP3,71.7329,130.4234,3030
DF4166S,PRICEGROUP4,71.7329,130.4234,3020
DF4166S,PRICEGROUP5,71.7329,130.4234,3010
DF4166S,PRICEGROUP6,71.7329,130.4234,3031
DF4166S,PRICEGROUP7,71.7329,130.4234,3021
DF4168S,PRICEGROUP1,83.947,152.6309,3050
DF4168S,PRICEGROUP2,83.947,152.6309,3040
DF4168S,PRICEGROUP3,83.947,152.6309,3030
DF4168S,PRICEGROUP4,83.947,152.6309,3020
DF4168S,PRICEGROUP5,83.947,152.6309,3010
DF4168S,PRICEGROUP6,83.947,152.6309,3031
DF4168S,PRICEGROUP7,83.947,152.6309,3021
DF4169S,PRICEGROUP1,48.3525,87.9136,3050
DF4169S,PRICEGROUP2,48.3525,87.9136,3040
DF4169S,PRICEGROUP3,48.3525,87.9136,3030
DF4169S,PRICEGROUP4,48.3525,87.9136,3020
DF4169S,PRICEGROUP5,48.3525,87.9136,3010
DF4169S,PRICEGROUP6,48.3525,87.9136,3031
DF4169S,PRICEGROUP7,48.3525,87.9136,3021
DF4170S,PRICEGROUP1,59.8147,108.754,3050
DF4170S,PRICEGROUP2,59.8147,108.754,3040
DF4170S,PRICEGROUP3,59.8147,108.754,3030
DF4170S,PRICEGROUP4,59.8147,108.754,3020
DF4170S,PRICEGROUP5,59.8147,108.754,3010
DF4170S,PRICEGROUP6,59.8147,108.754,3031
DF4170S,PRICEGROUP7,59.8147,108.754,3021
DF4172S,PRICEGROUP1,53.3505,97.0009,3050
DF4172S,PRICEGROUP2,53.3505,97.0009,3040
DF4172S,PRICEGROUP3,53.3505,97.0009,3030
DF4172S,PRICEGROUP4,53.3505,97.0009,3020
DF4172S,PRICEGROUP5,53.3505,97.0009,3010
DF4172S,PRICEGROUP6,53.3505,97.0009,3031
DF4172S,PRICEGROUP7,53.3505,97.0009,3021
DF4173S,PRICEGROUP1,48.8484,88.8153,3050
DF4173S,PRICEGROUP2,48.8484,88.8153,3040
DF4173S,PRICEGROUP3,48.8484,88.8153,3030
DF4173S,PRICEGROUP4,48.8484,88.8153,3020
DF4173S,PRICEGROUP5,48.8484,88.8153,3010
DF4173S,PRICEGROUP6,48.8484,88.8153,3031
DF4173S,PRICEGROUP7,48.8484,88.8153,3021
DF4178S,PRICEGROUP1,52.1279,94.778,3050
DF4178S,PRICEGROUP2,52.1279,94.778,3040
DF4178S,PRICEGROUP3,52.1279,94.778,3030
DF4178S,PRICEGROUP4,52.1279,94.778,3020
DF4178S,PRICEGROUP5,52.1279,94.778,3010
DF4178S,PRICEGROUP6,52.1279,94.778,3031
DF4178S,PRICEGROUP7,52.1279,94.778,3021
DF4179S,PRICEGROUP1,83.1551,151.1911,3050
DF4179S,PRICEGROUP2,83.1551,151.1911,3040
DF4179S,PRICEGROUP3,83.1551,151.1911,3030
DF4179S,PRICEGROUP4,83.1551,151.1911,3020
DF4179S,PRICEGROUP5,83.1551,151.1911,3010
DF4179S,PRICEGROUP6,83.1551,151.1911,3031
DF4179S,PRICEGROUP7,83.1551,151.1911,3021
DF4180S,PRICEGROUP1,49.3364,89.7025,3050
DF4180S,PRICEGROUP2,49.3364,89.7025,3040
DF4180S,PRICEGROUP3,49.3364,89.7025,3030
DF4180S,PRICEGROUP4,49.3364,89.7025,3020
DF4180S,PRICEGROUP5,49.3364,89.7025,3010
DF4180S,PRICEGROUP6,49.3364,89.7025,3031
DF4180S,PRICEGROUP7,49.3364,89.7025,3021
DF4182S,PRICEGROUP1,52.5473,95.5406,3050
DF4182S,PRICEGROUP2,52.5473,95.5406,3040
DF4182S,PRICEGROUP3,52.5473,95.5406,3030
DF4182S,PRICEGROUP4,52.5473,95.5406,3020
DF4182S,PRICEGROUP5,52.5473,95.5406,3010
DF4182S,PRICEGROUP6,52.5473,95.5406,3031
DF4182S,PRICEGROUP7,52.5473,95.5406,3021
DF4183S,PRICEGROUP1,41.5286,75.5065,3050
DF4183S,PRICEGROUP2,41.5286,75.5065,3040
DF4183S,PRICEGROUP3,41.5286,75.5065,3030
DF4183S,PRICEGROUP4,41.5286,75.5065,3020
DF4183S,PRICEGROUP5,41.5286,75.5065,3010
DF4183S,PRICEGROUP6,41.5286,75.5065,3031
DF4183S,PRICEGROUP7,41.5286,75.5065,3021
DF4184S,PRICEGROUP1,29.3615,53.3846,3050
DF4184S,PRICEGROUP2,29.3615,53.3846,3040
DF4184S,PRICEGROUP3,29.3615,53.3846,3030
DF4184S,PRICEGROUP4,29.3615,53.3846,3020
DF4184S,PRICEGROUP5,29.3615,53.3846,3010
DF4184S,PRICEGROUP6,29.3615,53.3846,3031
DF4184S,PRICEGROUP7,29.3615,53.3846,3021
DF4185S,PRICEGROUP1,29.6034,53.8244,3050
DF4185S,PRICEGROUP2,29.6034,53.8244,3040
DF4185S,PRICEGROUP3,29.6034,53.8244,3030
DF4185S,PRICEGROUP4,29.6034,53.8244,3020
DF4185S,PRICEGROUP5,29.6034,53.8244,3010
DF4185S,PRICEGROUP6,29.6034,53.8244,3031
DF4185S,PRICEGROUP7,29.6034,53.8244,3021
DF4186S,PRICEGROUP1,42.6974,77.6316,3050
DF4186S,PRICEGROUP2,42.6974,77.6316,3040
DF4186S,PRICEGROUP3,42.6974,77.6316,3030
DF4186S,PRICEGROUP4,42.6974,77.6316,3020
DF4186S,PRICEGROUP5,42.6974,77.6316,3010
DF4186S,PRICEGROUP6,42.6974,77.6316,3031
DF4186S,PRICEGROUP7,42.6974,77.6316,3021
DF4187S,PRICEGROUP1,86.2266,156.7757,3050
